CreatedAt,favorite_count,full_text,url,views_count
Tue Dec 26 06:09:28 +0000 2023,34,BRUH Paytm fired 1000 employees with the reason that AI is great..... https://t.co/WuqnpXX0dt,https://x.com/shivamchhuneja/status/1739528837174894930,1789
Tue Dec 26 14:40:12 +0000 2023,1,"Groovy &amp; beautiful #KiaraAdvani ? 

#INDvsSA #KiaraAdvani #Tsunami #Infosys #GoBack_Stalin #DelhiAirport #Joker2 #earthquake #Tsunami2004
#AliaBhatt #RanbirKapoor
#SidKiara #ArbaazKhan #Paytm #TejRan #BhaiKaBirthday
https://t.co/beJlMO0BLA",https://x.com/saurabh_O16/status/1739657367867064685,521
Tue Dec 26 07:32:09 +0000 2023,44,"Duty unto Death... #BSF 

#JaiHind #IndianArmy #VeerBaalDiwas #Tsunami #KiaraAdvani #DelhiAirport #AliaBhatt #Paytm https://t.co/Zku1JQmJCe",https://x.com/jhaprachi1994/status/1739549645830062112,17564
Tue Dec 26 05:40:39 +0000 2023,193,"The two best exits in #Paytm to date.
Warren caught the second one! https://t.co/bzlla2DLwm",https://x.com/WeekendInvestng/status/1739521585537855496,46620
Tue Dec 26 07:38:54 +0000 2023,21,"Predict ""Rohit Sharma"" Score for today’s Match. 

?Correct one will get 100? paytm.

Rule - Like , RT, Follow Must.?

#INDvsSA https://t.co/7dtpRXevV5",https://x.com/rushiii_12/status/1739551343277449725,2163
Tue Dec 26 06:53:15 +0000 2023,8,"Century for BSF 
Salute to #AlertBSF troops. its 100th Pakistani Drone Shot down by BSF in 2023! Most of the drones were being used to push Narcotcs and Weapons into India from #Pakistan. 

#Tsunami Iraq #MunawarFaruqui? #VeerBaalDiwas2023 #Turkey #Paytm #TejRan #AliaBhatt https://t.co/LgGO1mtoQz",https://x.com/JasmeenIndian/status/1739539855397491182,1220
Tue Dec 26 15:44:33 +0000 2023,21,"Paytm fires 1,000 employees overnight!

India Today will soon fire 87% of its staff, all the work of this staff will be algorithmised. 
The biggest fear has started to come true, AI has started delivering!! https://t.co/ZD63S58PC0",https://x.com/satya_AmitSingh/status/1739673562200568284,1324
Tue Dec 26 02:55:43 +0000 2023,174,"10% of Paytm employees lost their job apparently due to AI but actually due to new RBI norms on unsecured personal loans and Paytm facing the heat .share price already down by 25 % .
Time to be cautious on unsecured personal loans where lenders will face NPA issues.",https://x.com/kmarkri/status/1739480077472240113,12761
Tue Dec 26 06:43:09 +0000 2023,21,"#AlertBSF ?also scored century? of shooting down #Pakistani drones in #Punjab this year??

#BSFAgainstDrugs #VeerBaalDiwas #Tsunami #KiaraAdvani #DelhiAirport #AliaBhatt #Paytm #Iran #Cancel_Biharsi_1275_Exam iPad #PAKvsAUS 49ers Purdy SEVENTEEN Luka #DelhiAirport
#KiaraAdva https://t.co/vpwdkP9G50",https://x.com/KeDesh60610/status/1739537314697933062,9893
Tue Dec 26 07:53:54 +0000 2023,5,"In the increasing cold, salute to those people who have made such arrangements for these dumb animals.

You also help to save such voiceless people from cold.
? 
#Infosys #KiaraAdvani #Mangalavaaram #Paytm #MumbaiAirport #DelhiAirport #VeerBaalDiwas2023 #TejRan https://t.co/cWEwiOa6MK",https://x.com/Hin4Motivation/status/1739555117899346071,840
Tue Dec 26 06:20:43 +0000 2023,25,"Cricketers are not the only ones who score centuries...

#AlertBSF ?also scored century? of shooting down #Pakistani drones in #Punjab this year.??

#BSFAgainstDrugs #VeerBaalDiwas #Tsunami #KiaraAdvani #DelhiAirport #AliaBhatt #Paytm https://t.co/Mk2MYZa2fw",https://x.com/AnveshkaD/status/1739531670641168820,4899
Tue Dec 26 04:39:00 +0000 2023,11,"Predict below for the 1st game #INDvSA and stand a chance to win guaranteed Paytm cash of ?200:

Result: 
Man of the Match: 
Most Runs: 
Players with Century: 
Most Wickets by: https://t.co/cGOnql3ND0",https://x.com/Vipintiwari952_/status/1739506069884338219,1002
Tue Dec 26 18:19:02 +0000 2023,26,"Top IPOs In India in Terms of Issue Size

? LIC: 21,000.48 Cr
? Paytm: 18,300 Cr
? Coal India: 15,199 Cr
? Yes Bank: 15,000 Cr

#ipo https://t.co/Y71x2TCBgh",https://x.com/FinMedium/status/1739712439477014763,3196
Tue Dec 26 11:00:10 +0000 2023,77,"Several videos Exposing FAKE BOOKINGS of #Dunki on Social Media..
On platforms like #BookMyShow and #Paytm shows are housefull but Inside the theatres occupancy is just 10-15%..

Looks like #DunkiBoxOfficeScam is HUGE..Again proves that SRK is nothing without PR and Manipulation",https://x.com/ibeingadharv_/status/1739601994686607850,2529
Tue Dec 26 09:18:39 +0000 2023,6,15/18 fulls anta ekkada parallel universe lona?? aa EMS fulls Ani miru veskuna fake fulls thappithey ekkada paddayi ra fulls both BMS and Paytm 0 fulls?? https://t.co/jFztTxQqea,https://x.com/urstrulyAK_DHFM/status/1739576445775618225,336
Tue Dec 26 04:25:41 +0000 2023,4,"Astounding Nature Canvas.
#Kashmiri #SalaarBoxOffice #Earthquake #Tsunami #NaturePhotography #KiaraAdvani #SalaarRulingBoxOffice #Paytm #ArrestRheaChakraborty #NatureLover #sunset #sunsetphotography #ViratKohli? https://t.co/QyQ7uH7A8B",https://x.com/sofiya_khan97/status/1739502718119489790,1077
Tue Dec 26 06:39:48 +0000 2023,17,"Salute to #AlertBSF troops.
its 100th Pakistani Drone Shot down by BSF in 2023! 
Most of the drones were being used to push Narcotcs and Weapons into India from #Pakistan.

#Tsunami Iraq #MunawarFaruqui? SEVENTEEN #VeerBaalDiwas2023 ??? ??? #Turkey Purdy #Paytm #TejRan https://t.co/j4vzjxsUxa",https://x.com/SoldierS76315/status/1739536472846290949,7607
Tue Dec 26 18:47:37 +0000 2023,31,"While @JanaSenaParty and @JaiTDP party cadres are working 2gether in ground with collaboration. On other side, @JaiTDP party handles spitting venom on @JanaSenaParty SM handles in spite of clear instructions from Official handle of TDP. No doubt those are @YSRCParty PayTm gang. https://t.co/DyeZ3moJmg",https://x.com/Janasena_Telugu/status/1739719630598656257,1405
Tue Dec 26 02:34:03 +0000 2023,26,"AI Begins to Eat Indian Middle-Class Jobs

Paytm has reportedly sacked 1,000 people from its marketing and operations teams. And, it is apparently because of AI. For more read my short take here. 

https://t.co/w6FBkiURB9",https://x.com/Aunindyo2023/status/1739474626739069031,2900
Tue Dec 26 08:12:30 +0000 2023,19,"PayTM lays off 1000
employees. 

That’s 1000 families not 
having a happy new year. 

Life is uncertain.",https://x.com/jsiddharthxD/status/1739559802056163771,384
Tue Dec 26 06:04:06 +0000 2023,3,"#HappyEnding 2023 

#AlertBSF recovered 100 Pakistani drones being used by Anti National Elements to smuggle narcotics, arms, and ammunition into Indian territory in 2023. 

#Infosys #BSFAgainstDrugs #BSFDroneSlayers #Tsunami #SalaarBoxOffice #Paytm #Earthquake https://t.co/XneWzRumke",https://x.com/RaghavChaturbe2/status/1739527486684447192,1197
Tue Dec 26 02:48:18 +0000 2023,3,"IRCTC
Rounding bottom pattern ??
Target ? 942, 1041
Stoploss at 798

#Nifty #banknifty #DowJone #StocksToBuy #Nasdaq #Finance #GIFTNIFTY #stockmarketcrash #investing #AzadEngineering #BREAKOUTSTOCK #PAKvsAUS #INDvsSA #Davidwarner #Paytm #Tsunami #UsmanKhawaja #IPOAlert #Ashwin https://t.co/5rssu01ZXu",https://x.com/DeepakWealth/status/1739478212214927602,1308
Tue Dec 26 10:16:47 +0000 2023,30,"Tech IPOs were picking up.

Then Paytm did IPO &amp; rest is history.

Software Engineering Jobs market was picking up.

Then Paytm laid off 1000 employees.

Looks like it’s cursed.",https://x.com/ombharatiya/status/1739591078716620952,1684
Tue Dec 26 05:14:08 +0000 2023,25,"Paytm lays off over 1000 employees as cost-cutting &amp; AI delivered better than them

#Paytm #paytmlayoff #layoff https://t.co/wIN90eAFaF",https://x.com/Smartprix/status/1739514914715381950,3511
Tue Dec 26 12:24:07 +0000 2023,20,"KTR Babu garni mock chesthey no response!
BRS party account vesthey no response!
Official accounts nunchi enni tweets padina no response!
Lokesh garni, Babu garni istham vachinattu paytm language vaadina no response!

Appudu levani noru after all oka karyakartha respond aythey lesthunde em?

Cheppina pani kakunda edava panlu cheyakandi.",https://x.com/B1Viking/status/1739623123312411113,1483
Tue Dec 26 06:10:48 +0000 2023,34,"Just read the news about PayTM laying off 1000 employees… 

I often wonder, How difficult it must be for such employees.. they might be having their EMIs, expenses etc ?",https://x.com/sumone_me/status/1739529173172212177,1562
Tue Dec 26 11:27:39 +0000 2023,2,"- RBI tightens regulations
- Paytm stops all loans below 50k
- Paytm's earnings get hit
- To cover up the missed earnings they lay off 1000 people

Paytm investors https://t.co/amEgGXfIRh",https://x.com/iKrishnaKk/status/1739608910124691711,95
Tue Dec 26 08:15:45 +0000 2023,25,"Paytm's parent company- One 97 Communications- trims 1,000 jobs, attributed to AI optimisation & other industry challenges 

Simultaneously big tech firms including Google, Facebook, Microsoft, Apple, Amazon, Netflix have all registered 90% decline in job postings. The wave of layoffs extends beyond to startups like Byju's & Mohalla Tech

Broader industry shift or response to global economic headwinds?",https://x.com/nabilajamal_/status/1739560618586501123,4715
Tue Dec 26 06:28:25 +0000 2023,1,"No one wanted to buy at 360
Everyone wants to buy at 1510 now

Holding it since more than 3 yrs.

Everything is self explanatory.
New entry of newgen marwin in GenAI will fuel growth further.

Careful valuations on higher side

#Infosys #newgen #WIPRO #Paytm #Infosys https://t.co/Qqa7naMVFR",https://x.com/AyushiKhattar/status/1739533607692321262,526
Tue Dec 26 07:20:19 +0000 2023,21,"?Alert ?
Account created in Sep 2023, 123 followers majority of them look like Paytm’s.",https://x.com/kishan_Janasena/status/1739546666196209730,1076
Tue Dec 26 08:06:33 +0000 2023,3,"Guardian of our maritime realm, #INSImphal , with its indomitable presence, fortifies India's security and ensures the free flow of trade, a true ocean protector. #NavyMight #IndianNavy 
@MazagonDockLtd @IndiannavyMedia 
#KiaraAdvani #VeerBaalDiwas2023 #WinLavaStorm5G #Paytm https://t.co/asZvqaKvHy",https://x.com/nidhisharma1545/status/1739558304538636503,287
Tue Dec 26 10:32:15 +0000 2023,3,Paytm laid of 1000 employees as a New year gift.,https://x.com/DevpuraNimish/status/1739594970976354442,46
Tue Dec 26 07:04:01 +0000 2023,9,"I don't buy any stock for just 10-15%..usually I take at least 2-3yrs to build up decent sized position (also review quarterly) in particular company...

Have kept some fundamentally strong cos on radar..will let u know when I buy..

#Nifty #Paytm #Infosys",https://x.com/DoctorAtharv/status/1739542565383508391,2631
Tue Dec 26 06:39:02 +0000 2023,8,"#IT sector craze fading out, current Big news in global IT ??
- Google to layoff 30k around employees 
- Paytm lays off 1000 employees
- Infosys loses $1.5 billion contract

#StockMarketindia #TechNews #Nifty #NiftyIT #Infosys #TCS #Google #technology #jobs",https://x.com/AjjuOyee/status/1739536276645450239,1130
Tue Dec 26 15:30:00 +0000 2023,188,"Live Now: #VantageOnFirstpost with @palkisu 
 
-The Global Layoff Wave: Paytm Lays Off 1000 Employees
-""Investors' Graveyard"": Chinese Media Smears India
-Red Sea Attacks: India Deploys Three Warships
-Pakistan Elections: Hafiz Saeed's Son In The Fray https://t.co/XpLigTCnPK",https://x.com/firstpost/status/1739669900602544603,49318
Tue Dec 26 07:05:00 +0000 2023,10,"AI triggers layoffs at #Google and #Paytm 

Artificial intelligence integration sparks unprecedented job cuts

@SaroyaHem brings you this report

Watch more: https://t.co/dm7SyC0z2e https://t.co/2KDhmk9MRk",https://x.com/WIONews/status/1739542812369260918,3055
Tue Dec 26 18:48:50 +0000 2023,9,"Difference is evident. @JaiTDP's SM has independent people, who think for themselves, unlike @YSRCParty's payTM coolies.

Party has to issue public notice to request people to follow a certain line. People do respond in all possbile ways, agreeing / Disagreeing, openly. 

Whether it's good or bad, to openly disagree with our fav party, it definitely proves we are not PayTMs unlike YSheePs.

#TDPTwitter",https://x.com/TruthMustTriumf/status/1739719940532486282,294
Tue Dec 26 13:49:24 +0000 2023,3,"Stock Brokerage Firms in India 
1) Zerodha (Bootstrapped)
2) Groww (Unicorn)
3) Upstox (Unicorn)
4) Angel One (Listed at $3 Bn)
5) 5Paisa (Listed at 1500 Cr)
6) Paytm Money (Subsidiary)",https://x.com/rohitkumar9815/status/1739644583183524339,216
Tue Dec 26 07:14:31 +0000 2023,1,"PayTM fires 1000 employees to save 15% of staff cost ?

https://t.co/1coONrC4Of",https://x.com/sanjeevk3/status/1739545210152194358,64
Tue Dec 26 02:49:44 +0000 2023,97,"1-PAYTM
Paytm has reportedly laid off more than 1,000 employees across different departments as a strategic initiative to streamline operations and cut expenses
2-INFOSYS
Infosys loses $1.5 billion AI contract from global customer, A Global Company Has Elected To Terminate Sep 14 MoU With Co
3-AUROBINDO PHARMA
US FDA Issues 10 Observations For Arm Eugia’s East Windsor, New Jersey Mfg Unit
4-ZYDUS LIFE
API Site At Changodar, Ahmedabad Gets 6 Observations From US FDA
5-VEDANTA
Arm BALCO Receives Rs 84 Cr GST Demand From Bilaspur Authorities For FY17-18
6-UPL
UPL To Raise Funds Up To Rs 4,200 Cr Via Rights Issue
7-EMS
CO SECURES DEVELOPMENT PROJECT FOR RAIPUR SEWERAGE SYSTEM AND DEHRADUN SEPTAGE MANAGEMENT AT A CONTRACT VALUE OF RUPEES 358.56 CR, INCLUDING O&M; PROVISIONAL SUM OF RUPEES 20.85 CR
8-USL/UBL/RADICO KHAITAN
?????? ????? ?? ???? ??????, ????? ???? ???????? ??? ???? ?????? ????
9-ANUPAM RASAYAN
Gets Letter of Intent worth revenue of $61 Mn (?507 crores) for next 9 years with one of the leading Japanese Chemical companies to supply new age polymer intermediate
10-WIPRO
""Wipro categorically and unequivocally denies all such rumors."" - Spokesperson
WIPRO replied to market speculation and media query if Mr Sanjay Jalona (Ex LTI MD&CEO) would join them
@CNBC_Awaaz",https://x.com/NeerajCNBC/status/1739478574682521993,38828
Tue Dec 26 10:23:30 +0000 2023,4,"Paytm's parent company, One97 Communication, hands over pink slip to over 1000 employees.

Just another sad story for 1000 families.",https://x.com/ishjain30/status/1739592767565697413,87
Tue Dec 26 02:07:08 +0000 2023,28,"Who owns ONDC? 
ONDC is a Govt of India Initiative. 

Besides this many Banks have taken a stake in the project. 

Many big players like Flipkart/Dunzo/Magicpin/Paytm are fully integrated on the platform. https://t.co/q93OGbGH9Z",https://x.com/AdityaD_Shah/status/1739467852632244596,7817
Tue Dec 26 15:38:02 +0000 2023,8,"@DEFindia @OsamaManzar @shalinikala @APC_News @ISOC_Foundation @apnic @GDInclusion @MadanRao @saurabh0426 @khanamirullah @cdpp_india @RajCMO @ashokgehlot51 @MIB_India @MoRD_GoI @EduMinOfIndia @_DigitalIndia @mygovindia @JharkhandCMO @IrfanActive @RajawatUtkarsh @ArpanaSinghal @AspenInstitute @GoI_MeitY @njbarbhuiya @AccentureIndia @Akhtarbad @equallyable @UsipiO @natashabadhwar @CMOTamilnadu @UNESCO @CSCegov_ @hydermkhan @kendimalibot @WHO @MoHFW_INDIA @ChhattisgarhCMO @alex_b_amaral @GooglePay @Paytm @MXR_world @SoniaJorgeICT4D @karosambhav @DE_Accelerator @UNEP @UNTechEnvoy @atti_cus @Brindaalakshmi #360/365: “I wasn’t receiving my pension for the last 5 months. Then the #SoochnaPreneur came and did a mandatory verification. I received all the arrears.”
?Barmer, Rajasthan

@DEFindia is providing access to entitlements to rural &amp; underserved communities.

#DailyDigitalStory https://t.co/VNN7NAI7oZ",https://x.com/AbnerManzar/status/1739671923599225190,268
Tue Dec 26 16:27:00 +0000 2023,48,"#Live: Layoff Wave; Paytm Sacks 1000 Employees, Implements AI Tech #Vantage with @palkisu https://t.co/GU6gEII9pb",https://x.com/CNNnews18/status/1739684243973046452,23247
Tue Dec 26 06:09:41 +0000 2023,1,"#Paytm
@paytmbankcare @PaytmBank Hi, can anyone pls just have a look to this video !

Stop using #paytm they are scammers.

Freezing our accounts for no reason ! 
Paytm no :- 7011914608
Tweeted alot of times but no update.

This is how your company works https://t.co/bJVcfFIXZv",https://x.com/yadavajeet00/status/1739528892149645452,174
Tue Dec 26 17:00:36 +0000 2023,1,"Pinkis
What a silly way to disrespect peoples mandate
Paytm batch don't realize the more you through stones on congress party the more you lose your creditability
Winning with one vote is still considered as Victory
BRS arrogance will be treated as timid.
https://t.co/tqtQovoYvR",https://x.com/gprakash_17/status/1739692701929623696,149
Tue Dec 26 11:02:32 +0000 2023,3,"#Paytm shares in red amid #AI-driven #layoffs at fintech major

https://t.co/djxUdVWTwI https://t.co/Yr7TtV5Zl1",https://x.com/htTweets/status/1739602589581549741,2841
Tue Dec 26 12:44:09 +0000 2023,1,"Poor Service Paytm. @Paytm 

I booked 4 sleeper seats from Pathankot to Katra. Costed about Rs 5k. 

Operator calledin to say that the bus I booked in running late by 3 hours, instead he could give us seats in another bus. Which will be around the same time.

Continue in comments https://t.co/BivuIRGRGA",https://x.com/ankurtheblogger/status/1739628163205124461,234
Tue Dec 26 09:14:14 +0000 2023,6,"#Paytm's workforce restructuring: AI automation leads to 1000 layoffs

Watch!

#PaytmLayoff #ArtificialIntelligence #Layoffs2023 https://t.co/4VGZ8JQNVY",https://x.com/moneycontrolcom/status/1739575334003990738,2681
Tue Dec 26 16:23:01 +0000 2023,0,"I did a utility bill payment of ?10000 on 19/12/23 on Airtel thanks app via Paytm using hdfc bank cc, Money got deducted but payment wasn't completed. I have screenshot &amp; sms of trxn. Please refund the amount asap. @Airtel_Presence @airtelindia @HDFCBank_Cares @jagograhakjago",https://x.com/DrDhanviVerma/status/1739683243472130048,194
Tue Dec 26 09:52:47 +0000 2023,3,"When you make a world class product, you're making thousands of crores of loss e.g. PayTM.
When you make thousands of crores of profit, you're not making a world class product e.g. Infosys. 
Filed under ""Market for Sour Grapes Feeling is Huge"" department.",https://x.com/s_ketharaman/status/1739585036838486494,280
Tue Dec 26 01:45:07 +0000 2023,2,"#Paytm fires 1,000 employees, signs of the #RedSea route reopening

Stay in the know with the day's top headlines, visit https://t.co/by4FF5o0Ew https://t.co/hhs3vDxqyo",https://x.com/NDTVProfitIndia/status/1739462313181081860,1491
Tue Dec 26 06:32:41 +0000 2023,10,"- #Paytm lays off 1000 employees
- #Infosys loses $1.5 billion contract

Find out where the market is pooling money today, with @Heeraal and @AgamVakil on #HotMoney. @SanaSecurities @JkumarLtd #NDTVProfitLive https://t.co/YcH3fuJMSh",https://x.com/NDTVProfitIndia/status/1739534681236721758,5238
Tue Dec 26 10:37:01 +0000 2023,4,"Tried getting an EDC machine for my mom's store. Filled leads with @PineLabs , @Paytm and also @Razorpay - It' been more than 8 days - haven't got a call / e-mail or any interest to complete this - How does this work?",https://x.com/mehrotra_saket/status/1739596169339412525,2842
Tue Dec 26 01:57:02 +0000 2023,3,"Amid Layoffs, Paytm CEO Shares 2024 To-Do List Featuring Big AI Upgrades https://t.co/bKqmJgzeY9 https://t.co/mnFJ3IefxE",https://x.com/ndtvfeed/status/1739465311769010650,6131
Tue Dec 26 12:58:05 +0000 2023,1,"Shameful service @Paytmcare @Paytm 
I think it is the time to block giving business to you.",https://x.com/ankittheblogger/status/1739631670368821697,105
Tue Dec 26 02:51:00 +0000 2023,7,"Stock Market Today: Reliance, PayTm, Infosys, Inox Wind Shares In Focus

https://t.co/c8NxtDesxD",https://x.com/TimesNow/status/1739478893281898972,4195
Tue Dec 26 17:04:19 +0000 2023,8,"@ExposePoll @meJat32 @cinema_babu PVR showing not available (meaning sold out)

These are from paytm and inox page/app

Go and check yourself https://t.co/rdNdoGqIFu",https://x.com/iam_freakk/status/1739693634436440100,989
Tue Dec 26 10:06:38 +0000 2023,2,@Akshat_World @sanjayuvacha Is it a "reaction" to sudden loss of investor confidence and plummeting of PayTM parent company's share price? Almost 30% drop in just one month! https://t.co/qDHYDuGgzK,https://x.com/tarakgoradia/status/1739588520862519642,996
Tue Dec 26 08:34:04 +0000 2023,1,"Paytm has laid off more than 1,000 employees across multiple units, affecting approximately 10% of its overall headcount.

Click the link to read full article?
https://t.co/Ol6axtB0uC 

#Paytm #jobcut #layoff #ArtificialInteligence #AI #TICE",https://x.com/TiceNews/status/1739565229543932208,118
Tue Dec 26 02:00:00 +0000 2023,5,"Amid Layoffs, Paytm CEO Shares 2024 To-Do List Featuring Big AI Upgrades https://t.co/1SsGPytZ2o",https://x.com/ndtv/status/1739466055918239915,6995
Tue Dec 26 16:23:03 +0000 2023,4,@adiyendasan1977 @amitavb1 @ArvindK26905698 @awakenindiamvmt @speakshoutroar @BhaveshMakhesa1 @Priya20812114 @ndskaushal I deleted PayTM. Simple. Start doing away with digital apps. Cash is King.,https://x.com/KshatriyaHero/status/1739683252145934503,35
Tue Dec 26 03:37:31 +0000 2023,1,@Arts_Graduate Paytm kro for @_NoorNizami nood calls,https://x.com/AsliKhuda/status/1739490599831744574,73
Tue Dec 26 04:11:30 +0000 2023,12,"@GabbbarSingh Connection are made in Paytm, not Heaven",https://x.com/SunilSa02606284/status/1739499151354945922,1251
Tue Dec 26 02:40:16 +0000 2023,3,"#MarketsWithBS | From Paytm to Adani Wilmar, here are the stocks to watch in today's trading session.

@rex_cano #Paytm #AdaniWilmar #AdaniGroup #stockstowatch #markets #sharemarket #stockmarket #buzzingstocks 
https://t.co/K4Tu1eVtXg",https://x.com/bsindia/status/1739476190325567509,2829
Tue Dec 26 06:08:56 +0000 2023,2,".@Paytm has downsized its workforce, attributing the job cuts to the implementation of artificial intelligence-led automation.
More here: https://t.co/9MbQnAzDB2

#paytm | #ai | #artificialintelligence | #marketing | #news | #layoffs | #automation",https://x.com/afaqs/status/1739528701979873478,290
Tue Dec 26 17:32:00 +0000 2023,5,"@Goutham22022000 @ADITYA321AD @Joydas UPI is a 0 MDR system my friend. PayTM cannot charge for UPI based money transfer, they will be reprimanded by RBI.",https://x.com/samarknowsit/status/1739700601108504949,299
Tue Dec 26 04:52:54 +0000 2023,6,"#Paytm's #VijayShekharSharma compares this Indian banker to #JPMorgan's #JamieDimon, know who

https://t.co/DeMS2jjofH",https://x.com/dna/status/1739509570408747132,1176
Tue Dec 26 07:15:00 +0000 2023,1,"Google &amp; Paytm navigate layoffs in the AI era | World Business Watch 

Watch!

https://t.co/NNyPHUYGHr",https://x.com/WIONews/status/1739545328624472332,1437
Tue Dec 26 01:46:56 +0000 2023,14,"On the Radar:

-OLA DRHP impact

-CLSA on J Kumar Infra : Hike TP to Rs 720 from Rs 385 (+)

-Paytm: 1000 employees laid off due to AI 

-Anant Raj - from Ppt- Data center capacity to grow at CAGR of 38%

- UPL - to raise upto `420 crore via rights issue

-Brigade: CFO resigns",https://x.com/_anishaj/status/1739462769165185176,2234
Tue Dec 26 02:01:33 +0000 2023,12,"- #OlaElectric files for Rs 7,000 crore market debut
- #Paytm lays off employees 
- Maersk to resume operations in #RedSea

All this and more on 'All you Need To Know' with @AgamVakil. #NDTVProfitLive
 https://t.co/QiWLomfXnD",https://x.com/NDTVProfitIndia/status/1739466448198644022,2901
Wed Dec 27 02:29:37 +0000 2023,545,"#SALAAR CORPORATE BOOKING SCAM EXPOSED ON SPOT FROM MULTIPLE LOCATIONS ??

BookMyShow &amp; PayTM displayed housefull shows for 6 am across India reflecting jump in advance. But upon check both multiplex &amp; mall were closed during showtime.

Shame on frauds Hombale Films &amp; Prabhas ? https://t.co/kqc7hCGsl8",https://x.com/AwaaraHoon/status/1739835898647437694,15391
Wed Dec 27 15:48:13 +0000 2023,125,"Kinnera Theater , SRIKAKULAM 

Morning 11.30Am and 2.30PM show Bookings Opened In #Paytm ?

#Venky4K shows on Dec 30 ,31 &amp; Jam 1st ? https://t.co/vz9w5DqiEp",https://x.com/saivinay07/status/1740036875036062155,2764
Wed Dec 27 16:29:12 +0000 2023,11,Noice recap @Paytm ? https://t.co/oR8FFmb3wV,https://x.com/akshansh_s/status/1740047186136813865,811
Wed Dec 27 07:09:57 +0000 2023,52,"#SALAAR CORPORATE BOOKING SCAM EXPOSED.?

Paytm showed all shows housefull in same pattern.?

#SalaarBoxOfficeScam #SalaarFlopShow #SalaarCeaseFire #Salaar https://t.co/7qSW9SzX0G",https://x.com/Ind_RAM_/status/1739906445246922884,1003
Wed Dec 27 07:55:41 +0000 2023,21,"SCAMMER SALAAR CRUSHED ???

#SALAAR CORPORATE BOOKING SCAM EXPOSED.?

Paytm showed all shows housefull in same pattern.?

#SalaarBoxOfficeScam #SalaarFlopShow #SalaarCeaseFire #Salaar https://t.co/GmBnzj2bF9",https://x.com/Ind_RAM_/status/1739917955817992219,591
Wed Dec 27 12:00:47 +0000 2023,32,"Paytm bulugu batch favourite food item ??

I am offering this bulugu dosa to biggest paytm artist :

@RGVzoomin 

Quote your paytm bulugu artist..!! https://t.co/rzS2FzKSjf",https://x.com/AjayJSP06/status/1739979636573126992,1563
Wed Dec 27 14:38:00 +0000 2023,209,"Paytm laid off over 1,000 employees as part of cost-cutting measures, i.e., 10% of the workforce.",https://x.com/stockifi_Invest/status/1740019202352709969,26268
Wed Dec 27 19:25:11 +0000 2023,240,if 5k people sent me ?10 it would be really great (should i drop paytm scanner),https://x.com/aakanshaa_/status/1740091475910869143,43864
Wed Dec 27 06:45:02 +0000 2023,162,"? AFGHANISTAN TOUR OF INDIA 2023-24
IST T20 INTERNATIONAL ?
AT PUNJAB CRICKET ASSOCIATION IS BINDRA STADIUM 11 JAN 2024 | 7:00PM IST

Ticket sales starting shortly on Paytm and physical ticket centre at PCA Mohali, etc https://t.co/6z5NIhNSdL",https://x.com/pcacricket/status/1739900174460387367,41031
Wed Dec 27 14:53:16 +0000 2023,116,"Multiplexes are opening their bookings on BMS and Paytm. Stay active and grab them soon.

Book your tickets ?? : https://t.co/1CzOAj2wY0

#KaateraAdvanceBookings 
#DBoss #Kaatera https://t.co/NjkvHQ0HdP",https://x.com/ChingariTweetz/status/1740023044683489770,853
Wed Dec 27 17:14:14 +0000 2023,5,Paytm recap omg??? https://t.co/VmTCmPBzel,https://x.com/whoisbloom/status/1740058519779582330,298
Wed Dec 27 07:48:03 +0000 2023,13,"After Bookmyshow now #Salaar scam booking started on #Paytm

VIVIANA MALL THANE-
BMS- 4 Show- 3 FF mode
Paytm- 6 Show - 5 FF mode https://t.co/QyQdAOOygd",https://x.com/SheikhTanmoy23/status/1739916036458287417,236
Wed Dec 27 05:26:15 +0000 2023,5,"#PAYTM
Delicious https://t.co/g7yGkokm1X",https://x.com/krshnkapoor/status/1739880348790431745,498
Wed Dec 27 16:02:40 +0000 2023,81,"Celebrate your year of lightning-fast payments with #PaytmRecap2023! ?

Scan the QR code and view your personalised payment journey today: https://t.co/sQUTrwO7U6

Share your recap with friends &amp; family and TAG us too! ?

#PaytmRecap #PaytmKaro #PaytmSeUPI https://t.co/0vtnrWzy7d",https://x.com/Paytm/status/1740040511527035130,19506
Wed Dec 27 15:07:37 +0000 2023,31,"15 mins back, I tried to book ticket of #SalaarCeaseFire for 7am at @_PVRCinemas Bhiwandi on @bookmyshow and @Paytm both, but it was not allowing to book tickets despite being all tickets available 

Now that 7am show is showing sold out...

#Salaar #Prabhas https://t.co/Z9fVDn5qp2",https://x.com/Movie_reviewsss/status/1740026657661157778,1329
Wed Dec 27 05:42:36 +0000 2023,1,Worst Paytm Memer award for the year 2023 goes to Jagan anna https://t.co/tsNspZbjsf,https://x.com/SuryapetaRemo/status/1739884463403020344,47
Wed Dec 27 04:58:15 +0000 2023,179,"#Kaatera tickets are fast filling in @Paytm Movie Ticket Bookings 

Innovative Multiplex (Marathalli) booking is newly opened. 

Apart from that all other screens turned orange and red already 

#KaateraAdvanceBooking https://t.co/of6UhpFur8",https://x.com/Chandana_vana/status/1739873304721363095,1676
Wed Dec 27 16:52:02 +0000 2023,6,"Made 652 payments on Paytm this year! ? 
#PaytmRecap2023 https://t.co/lqEHBpn69v",https://x.com/vedaannnt/status/1740052931637133718,534
